location,day,meal,zone,dish,ingredients
Segundo Dining Commons,Friday,Lunch,Yellow,Sausage and Onion Pizza,"Raw ready stretch pizza dough (enriched unbleached wheat flour [wheat flour, niacin, ferrous sulfate, thiamin mononitrate, enzyme, riboflavin, folic acid], water, yeast. contains less than 2% of palm oil, buttermilk, salt, sugar, soybean oil, baking soda, sodium aluminum phosphate, cheddar cheese [milk, cheese cultures, salt, enzymes], low moisture part skim mozzarella cheese [pasteurized part skim milk, cheese culture, salt, enzyme], whey powder, garlic powder, guar gum, malted barley flour, dextrose, xanthan gum, datem, sodium phosphate, lactic acid, enzyme, ascorbic acid. per manufacturer, may contain egg), pizza sauce (Canned coarse ground peeled pear tomatoes (tomatoes, tomato puree, salt, citric acid), Whole Peeled Garlic Cloves, Iodized Granulated Salt (salt, sodium silicoaluminate, dextrose, potassium iodine, sodium bicarbonate), Ground Cayenne Pepper, Italian Seasoning (marjoram, thyme, rosemary, savory, sage, oregano, basil), Coarse Ground Black Pepper, Dried Whole Thyme Leaves, Dried Whole Marjoram Leaves, Dried Mediterranean Oregano Leaves, Dried Basil Leaves (dried basil)), Shredded Whole Milk Mozzarella Cheese (pasteurized milk, cheese cultures, salt, enzymes), Frozen Andouille Pork Sausages (pork, water, salt, dextrose, spices, paprika, garlic, natural smoke flavoring, sodium nitrite), 1/4in Sliced Yellow Onions, White Cooking Wine (wine, water, neutral spirits, salt, tartaric acid, citric acid, potassium sorbate, potassium metabisulfite, caramel color), Canola Salad Oil, Vegan Light Brown Sugar, Coarse Flake Kosher Salt (salt, yellow prussiate of soda), caramelized onion"
Segundo Dining Commons,Friday,Lunch,Yellow,Veggie Phesto Pizza,"Raw ready stretch pizza dough (enriched unbleached wheat flour [wheat flour, niacin, ferrous sulfate, thiamin mononitrate, enzyme, riboflavin, folic acid], water, yeast. contains less than 2% of palm oil, buttermilk, salt, sugar, soybean oil, baking soda, sodium aluminum phosphate, cheddar cheese [milk, cheese cultures, salt, enzymes], low moisture part skim mozzarella cheese [pasteurized part skim milk, cheese culture, salt, enzyme], whey powder, garlic powder, guar gum, malted barley flour, dextrose, xanthan gum, datem, sodium phosphate, lactic acid, enzyme, ascorbic acid. per manufacturer, may contain egg), Shredded Whole Milk Mozzarella Cheese (pasteurized milk, cheese cultures, salt, enzymes), Canned Quartered Artichoke Hearts (artichokes, water, salt, citric acid, ascorbic acid), arugula phesto spread (Canola and olive oil blend 90/10 (canola oil, extra virgin olive oil), Wild Arugula Leaves, Fresh Basil Leaves, Whole Peeled Garlic Cloves, Roasted Sunflower Seeds (sunflower kernels, sunflower oil and/or cottonseed oil), Bottled Lemon Juice, Iodized Granulated Salt (salt, sodium silicoaluminate, dextrose, potassium iodine, sodium bicarbonate), Shaker Ground Black Pepper), 3/8in Diced Tomatoes, Shredded Parmesan Cheese (pasteurized part skim cow's milk, cheese cultures, salt, enzymes, potato starch, powdered cellulose, natamycin), 1/4in Diced Red Onions, Whole Green Onions, Canned Sliced Black Olives (ripe olives, water, salt, ferrous gluconate), Fresh Basil Leaves, garlic infused oil (Canola salad oil, Granulated Garlic, Italian Seasoning (marjoram, thyme, rosemary, savory, sage, oregano, basil))"
Segundo Dining Commons,Friday,Lunch,Blue,Hot Pastrami Sandwich,"Unsliced d&w beef pastrami (beef, water, salt. contains less than 1% of sugar, dextrose, sodium phosphate, garlic powder, spice extractives, sodium erythorbate, sodium nitrite. coated with spices, caramel color, dextrose, spice extracts), .75"" Sliced Marble Rye (enriched unbleached wheat flour [wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin and folic acid], water, rye flour, yeast, molasses, contains 2% or less of soybean oil, vital wheat gluten, salt, caraway seeds, garlic powder, onion powder, distilled vinegar, spices, caramel color, yeast nutrient [ammonium sulfate], dough conditioners [sodium stearoyl lactylate, ascorbic acid], lactic acid, cultured wheat flour, enzymes), Presliced Deli Swiss Cheese (pasteurized part-skim milk, cheese culture, salt, enzymes), 3/16in Long Sliced Krinkle Cut Dill Pickles (cucumbers, water, salt, vinegar. Contains less than 2% of garlic, spices, calcium chloride, 1/10 of 1% sodium benzoate, natural flavorings, polysorbate 80, turmeric), Yellow Mustard (distilled vinegar, water, mustard seed, salt, turmeric, paprika, spice, natural flavor, garlic powder), Canola and Olive Oil Blend 90/10 (canola oil, extra virgin olive oil)"
Segundo Dining Commons,Friday,Lunch,Blue,Fettuccine Siciliano with Croquettes,"Roasted aggie-grown tomato sauce (Whole roma tomatoes, Pouched Ground Tomato Puree (tomatoes, naturally derived citric acid), Canned Coarse Ground Peeled Pear Tomatoes (tomatoes, tomato puree, salt, citric acid), Extra Virgin Olive Oil, Canola and Olive Oil Blend 90/10 (canola oil, extra virgin olive oil), Whole Peeled Garlic Cloves, Iodized Granulated Salt (salt, sodium silicoaluminate, dextrose, potassium iodine, sodium bicarbonate), Fresh Basil Leaves, Vegan Fine Granulated White Sugar), Frozen Fettucine Noodle (water, enriched durum semolina [durum semolina wheat flour, niacin, ferrous sulfate, thiamin mononitrate, riboflavin, folic acid]), risotto croquettes (Vegetable broth (Tap water, Paste Vegetable Soup Base (onions, celery, carrots, maltodextrin, sugar, autolyzed yeast extract, onion powder, salt, water, corn oil, potassium chloride, carrot powder, modified tapioca starch, carrot juice concentrate, tomato paste, garlic powder, disodium guanylate, disodium inosinate, natural flavor, potassium sorbate, citric acid, extractives of paprika)), Dried Arborio Rice (Italia arborio rice), Frozen Green Peas, White Cooking Wine (wine, water, neutral spirits, salt, tartaric acid, citric acid, potassium sorbate, potassium metabisulfite, caramel color), 1/2in Diced Green Bell Peppers, Canola Salad Oil, Sliced Button Mushrooms, 1/2in Diced Red Bell Peppers, 1/2in Diced Carrots, Whole Green Onions, 1/4in Diced Yellow Onions, Whole Peeled Garlic Cloves, Coarse Flake Kosher Salt (salt, yellow prussiate of soda), Fresh Thyme Sprigs, Fresh Basil Leaves, Shaker Ground Black Pepper), teriyaki seitan (Tap water, Vital Wheat Gluten Flour (vital wheat gluten. Per manufacturer, produced in a facility that also processes peanuts, tree nuts, dairy, egg, soy, sesame, and sulfites), Teriyaki Sauce (soy sauce [water, soybeans, wheat, salt], wine, sugar, water, salt, vinegar, sodium benzoate. Contains less than 1% of onion powder, natural flavors, succinic acid, garlic powder), Unbleached Hi-Gluten Flour (wheat flour, malted barley flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid), Iodized Granulated Salt (salt, sodium silicoaluminate, dextrose, potassium iodine, sodium bicarbonate)), Canola and Olive Oil Blend 90/10 (canola oil, extra virgin olive oil), Whole Peeled Garlic Cloves, Fresh Basil Leaves, CSC Roasted Tomato Sauce (Daylight) (whole roma tomatoes, canned ground tomato puree [vine-ripened fresh tomatoes, salt, naturally-derived citric acid], canned coarse ground peeled pear tomatoes [tomatoes, tomato puree, salt, citric acid], extra virgin olive oil, canola and olive oil blend 90/10 [canola oil, extra virgin olive oil], whole peeled garlic cloves, iodized granulated salt [salt, sodium silicoaluminate, dextrose, potassium iodine, sodium bicarbonate], fresh basil leaves, vegan fine granulated white sugar)"
Segundo Dining Commons,Friday,Lunch,Green,Salad Selections,"Sesame dressing (Toasted sesame dressing (water, inverted sugar, soybean oil and/or canola oil, rice vinegar, sesame oil, ginger, salt, contains less than 2% of citric acid, dehydrated lemon peel, dehydrated orange peel, hydrolyzed corn protein, lemon juice concentrate, modified corn starch, natural flavors, phosphoric acid, sesame seeds, soy sauce [water, wheat, soybeans, salt, alcohol], spices [contains mustard], xanthan gum)), ranch dressing (Ranch dressing (soybean oil, water, cultured low fat buttermilk, ranch seasoning and spices [salt, modified food starch, monosodium glutamate, sugar, dried garlic, dried onion, natural and artificial flavor {includes milk, soybean}, whey protein concentrate, corn syrup, spices, xanthan gum, sorbic acid and calcium disodium edta as preservatives, citric acid, calcium stearate], egg yolks, contains less than 2% of distilled vinegar, salt, xanthan gum, phosphoric acid, natural flavor [includes milk])), italian dressing (Fat free italian dressing (water, distilled vinegar, sugar, salt. contains less than 2% of modified food starch, garlic juice, dried garlic, dried onion, xanthan gum, sodium benzoate, potassium sorbate, dried red bell pepper, spices, phosphoric acid, soybean oil, extractive of carrot)), balsamic vinaigrette dressing (Balsamic vinaigrette dressing (water, high fructose corn syrup, balsamic vinegar, red wine vinegar, vegetable oil [soybean and canola], olive oil. contains less than 2% of salt, dried garlic, xanthan gum, spice, sodium alginate, propylene glycol alginate, calcium disodium edta)), caesar tuscan dressing (Caesar dressing (water, vegetable oil [soybean and/or canola oil], whole egg, parmesan cheese [pasteurized part skim milk, cheese culture, salt, enzymes], corn vinegar, salt, sugar, spices [mustard], anchovy paste [anchovies in salt, olive oil, acetic acid], egg yolks, distilled vinegar, dehydrated garlic, citric acid, natural flavors [from soy], lemon juice concentrate, extractive of rice, xanthan gum, dehydrated onion, sodium benzoate, sodium citrate, calcium disodium edta)), garbanzo beans (Canned garbanzo beans (prepared chickpeas, water, salt, calcium chloride, disodium edta)), kidney beans (Canned red kidney beans (dark red kidney beans, water, sugar, salt, calcium chloride, disodium edta)), tofu (Firm tofu), croutons (Seasoned homestyle crouton (enriched flour [wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid], canola and/or sunflower oil [with rosemary extract and ascorbic acid {to preserve freshness}], whey, salt, sugar, yeast, 2% or less of spices, dehydrated parsley, onion powder, paprika [color], turmeric [color], extractive of paprika [color], spice extractive, enzymes)), sliced cucumbers (1/4in sliced cucumbers), spring mix (Spring mix), baby spinach (Baby spinach leaves), julienned red onions (Julienned red onions), sliced cremini mushrooms (Sliced cremini mushrooms), corn kernels (Frozen corn kernels (sweet white corn)), julienned tri-colored peppers (Julienned tri-color bell peppers), shredded orange carrots (Shredded orange carrots), shredded cheddar cheese (Shredded feather yellow mild cheddar cheese (cultured milk, salt, enzymes, annatto, potato starch, natamycin)), diagonal cut celery (Diagonal cut celery), caesar salad (Creamy caesar dressing (water, vegetable oil [soybean and/or canola oil], whole egg, parmesan cheese [pasteurized part skim milk, cheese culture, salt, enzymes], corn vinegar, salt, sugar, spices [mustard], anchovy paste [anchovies in salt, olive oil, acetic acid], egg yolks, distilled vinegar, dehydrated garlic, citric acid, natural flavors [from soy], lemon juice concentrate, extractive of rice, xanthan gum, dehydrated onion, sodium benzoate, sodium citrate, calcium disodium edta), Chopped Romaine Lettuce, Shredded Parmesan Cheese (pasteurized part skim cow's milk, cheese cultures, salt, enzymes, potato starch, powdered cellulose, natamycin), Seasoned Homestyle Crouton (enriched flour [wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid], canola and/or sunflower oil [with rosemary extract and ascorbic acid {to preserve freshness}], whey, salt, sugar, yeast, 2% or less of spices, dehydrated parsley, onion powder, paprika [color], turmeric [color], extractive of paprika [color], spice extractive, enzymes)), roasted broccoli (Fresh broccoli florets, Canola and Olive Oil Blend 90/10 (canola oil, extra virgin olive oil), Coarse Flake Kosher Salt (salt, yellow prussiate of soda), Coarse Ground Black Pepper), boiled eggs (Whole large white eggs), diced tomatoes (3/8in diced tomatoes), sliced black olives (Canned sliced black olives (ripe olives, water, salt, ferrous gluconate))"
Segundo Dining Commons,Friday,Lunch,Green,Panini Deli Bar,"Sliced white bread (Sliced white bread (enriched unbleached wheat flour [wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin and folic acid], water, yeast, sugar, contains 2% or less of each of the following: salt, soybean oil, yeast nutrient [ammonium sulfate], dough conditioners [sodium stearoyl lactylate, ascorbic acid, monocalcium phosphate], extract of malted barley, dextrose, calcium propionate [mold inhibitor], enzymes)), wheat bread (Sliced wheat bread (enriched unbleached wheat flour [wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin and folic acid], water, whole wheat flour, yeast, sugar. contains 2% or less of salt, vegetable oil [canola and/or soy], yeast nutrient [ammonium sulfate], dough conditioners [sodium stearoyl lactylate, ascorbic acid, monocalcium phosphate], caramel color, extract of malted barley, dextrose, calcium propionate, calcium sulfate, enzymes)), sourdough bread (Sliced sourdough bread (unbleached enriched flour [wheat flour, malted barley flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid], water, yeast, wheat gluten. contains 2% or less of acetic acid, lactic acid, fumaric acid, soybean oil, high fructose corn syrup, sugar, salt, calcium propionate and potassium sorbate, datem, wheat flour, calcium sulfate, ascorbic acid, enzymes)), nine grain bread (Sliced nine grain bread (enriched unbleached wheat flour [wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin and folic acid], water, granola mix [wheat, oats, triticale, barley, amaranth, rye, wheat germ, flax seeds, sunflower seeds, cornmeal], yeast, sugar, vital wheat gluten, brown sugar. contains 2% or less of vegetable oil [canola and/or soy], raisin paste, sunflower seeds, cultured wheat flour, distilled vinegar, xanthan gum, salt, ascorbic acid, calcium sulfate, enzymes, nonfat dry milk, soy flour)), sliced multigrain bread (Sliced multigrain bread (water, enriched unbleached flour [wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid], whole wheat flour, nine grain mix [blended wheat, barley, corn, millet, soybeans, rye, oats, rice, and flaxseed], sugar, flaxseed. contains 2% or less of oats, molasses, extra virgin olive oil, canola oil, sea salt, millet seeds, sunflower seeds, yeast, enzymes, ascorbic acid, caramel color)), sliced muenster cheese (Presliced muenster cheese (cultured pasteurized milk, salt, annatto, enzymes)), sliced monterey jack cheese (Presliced monterey jack cheese (pasteurized milk, cheese cultures, salt, enzymes)), swiss cheese (Presliced deli swiss cheese (pasteurized part-skim milk, cheese culture, salt, enzymes)), sliced pepper jack cheese (.5oz presliced pepper jack cheese (pasteurized milk, jalapeno peppers, cheese culture, salt, enzymes)), sliced cheddar cheese (3/4oz sliced cheddar cheese (pasteurized milk, cheese cultures, salt, enzymes)), sliced provolone cheese (3/4oz presliced provolone cheese (cultured pasteurized milk, salt, enzymes)), monterey pepper jack cheese (.75oz presliced monterey pepper jack cheese (pasteurized milk, red and green jalapeno peppers, cheese culture, salt, enzymes)), sliced smoked turkey (Presliced deli smoked turkey halal (turkey breast meat, water. contains 2% or less of salt, vinegar, sugar)), sliced smoked ham (Presliced deli smoked ham (ham. cured with water, salt, sugar, dextrose, sodium phosphates, sodium erythorbate, sodium nitrite)), sliced roast beef (Bottom round sliced roast beef (beef, water, vinegar, salt, natural flavorings, sodium phosphate. rubbed with salt, natural flavorings, caramel color)), sliced genoa salami (Sliced genoa salami (pork, beef, salt. contains 2% or less of dextrose, water, natural spices, sodium ascorbate, lactic acid starter culture, sodium nitrite, garlic powder, bha, bht, citric acid)), sliced salami (Sliced pastrami (beef, smoke flavoring, caramel color, spices, salt, sugar. cured with water, salt, sugar, sodium phosphates, sodium erythorbate, sodium nitrite, flavoring))"
Segundo Dining Commons,Friday,Lunch,Green,Asiago Pasta Salad,"Asiago pasta salad (enriched pasta [durum wheat semolina flour, niacin, ferrous lactate, thiamin mononitrate, riboflavin, folic acid], mayonnaise [soybean oil, water, egg yolks, vinegar, contains 2% or less of corn syrup, salt, spice, lemon juice], asiago cheese [milk, cheese culture, salt, and enzymes], milk, green olives stuffed with pimento, black olives, red onion, maltodextrin, buttermilk, salt, garlic, lactic acid spices, yeast extract, citric acid, xanthin gum, natural and artificial flavors, quad gum, olive oil)"
Segundo Dining Commons,Friday,Lunch,Green,Chipotle Bacon Potato Salad,(inactive) chipotle bacon potato salad
Segundo Dining Commons,Friday,Lunch,Green,Tuna Salad,"Precooked wild ahi yellowfin tuna (albacore tuna, water, salt), Heavy Duty Mayonnaise (soybean oil, water, corn syrup, egg yolks, distilled vinegar. Contains less than 2% of salt, mustard seed, calcium disodium EDTA), 1/4in Diced Celery, Sweet Green Pickle Relish (pickles, high fructose corn syrup, corn syrup, distilled vinegar, salt. Contains less than 2% of xanthan gum, spices, sodium benzoate, natural flavor, dehydrated red pepper, turmeric, polysorbate 80), 1/4in Diced Yellow Onions, Dijon Mustard (distilled white vinegar, mustard seed, water, salt, white wine, citric acid, tartaric acid, fruit pectin, sugar, spices), Bottled Lemon Juice, Ground White Pepper"
Segundo Dining Commons,Friday,Lunch,Green,New England Clam Chowder,"New england clam chowder soup (daylight) (water, red potatoes, cream, clams, celery, onion, milk, rice flour, concentrated clam broth, butter [cream], canola oil, sea salt, sugar, cultured dextrose, thyme, celery salt [sea salt, ground celery seed], black pepper)"
Segundo Dining Commons,Friday,Lunch,Green,Traditional Hummus,"Traditional hummus (cooked chickpeas, water, sesame tahini, olive oil. contains 2% or less of lemon juice, salt, garlic puree [garlic, citric acid, ascorbic acid], spices. per manufacturer, may contain soy)"
Segundo Dining Commons,Friday,Lunch,Green,BBQ Sauce,"Green chile pozole (vegetable stock [water, celery, carrots, onions], tomatillo, hominy [hominy, water, salt], poblano pepper, onion, black beans, northern beans, jalapeno pepper, lime juice, garlic [garlic, water, citric acid], canola oil, salt, cumin, oregano)"
Segundo Dining Commons,Friday,Lunch,Purple,Mediterranean Bar,"Za'atar lemon chicken drumstick (Za'tar lemon chicken drumstick (Fresh raw halal chicken drumstick, Bottled Lemon Juice, Canola and Olive Oil Blend 75/25 (75% canola oil, 25% extra virgin olive oil), za'atar seasoning (Ground cumin, Ground Coriander, Dried Ground Sumac, Dried Whole Thyme Leaves, Dried Crushed Red Pepper Flakes), Whole Peeled Garlic Cloves, Fresh Italian Parsley Sprigs, Coarse Flake Kosher Salt (salt, yellow prussiate of soda))), turmeric and raisin rice (Tap water, Dried White Basmati Rice, Dark Seedless Raisins (raisins), 1/4in Diced Yellow Onions, Ground Turmeric, Extra Virgin Olive Oil, Coarse Flake Kosher Salt (salt, yellow prussiate of soda), Whole Peeled Garlic Cloves, Ground Cumin, Ground Cinnamon), cauliflower rice with lemon and parsley (Fresh cauliflower rice, Extra Virgin Olive Oil, Coarse Flake Kosher Salt (salt, yellow prussiate of soda), Bottled Lemon Juice, Fresh Italian Parsley Sprigs), spicy italian pork sausage (Spicy italian pork sausage bulk (pork, spices, water, salt, corn syrup solids, paprika, granulated garlic, sugar, lemon juice powder [corn syrup solids, lemon juice solids, lemon oil], bha, bht, citric acid), Canola and Olive Oil Blend 90/10 (canola oil, extra virgin olive oil)), roasted paprika sweet potatoes (3/4in diced peeled sweet potatoes, Canola and Olive Oil Blend 90/10 (canola oil, extra virgin olive oil), Coarse Flake Kosher Salt (salt, yellow prussiate of soda), Smoked Paprika (paprika, silicon dioxide), Coarse Ground Black Pepper), roasted herb red potatoes (Quartered skin-on red potatoes, Bottled Lemon Juice, Canola and Olive Oil Blend 90/10 (canola oil, extra virgin olive oil), Coarse Flake Kosher Salt (salt, yellow prussiate of soda), Fresh Italian Parsley Sprigs, Fresh Thyme Sprigs, Dried Mediterranean Oregano Leaves), roasted and grilled eggplant (Fresh whole globe eggplant, Canola and Olive Oil Blend 90/10 (canola oil, extra virgin olive oil), Coarse Flake Kosher Salt (salt, yellow prussiate of soda), Whole Peeled Garlic Cloves, Shaker Ground Black Pepper), roasted artichoke hearts (Canned quartered artichoke hearts (artichokes, water, salt, citric acid, ascorbic acid), Canola and Olive Oil Blend 90/10 (canola oil, extra virgin olive oil), Coarse Flake Kosher Salt (salt, yellow prussiate of soda), Whole Peeled Garlic Cloves, Shaker Ground Black Pepper), pitted bistro olive mix (Pitted bistro mix olives (pitted olive blend, water, salt, red wine vinegar, chardonnay wine, spices)), slow roasted cherry tomatoes (Whole red grape cherry tomatoes, Canola and Olive Oil Blend 90/10 (canola oil, extra virgin olive oil), Whole Peeled Garlic Cloves, Fresh Thyme Sprigs, Fresh Whole Rosemary Sprigs), lemon roasted carrots (Carrot stick, Bottled Lemon Juice, Canola and Olive Oil Blend 90/10 (canola oil, extra virgin olive oil), Coarse Flake Kosher Salt (salt, yellow prussiate of soda), Shaker Ground Black Pepper), diced peeled cucumber (1/2in diced peeled cucumbers), zhug (Canola and olive oil blend 90/10 (canola oil, extra virgin olive oil), Bottled Lemon Juice, Fresh Cilantro Sprigs, Fresh Italian Parsley Sprigs, Coarse Flake Kosher Salt (salt, yellow prussiate of soda), Ground Cumin, Ground Coriander, Dried Crushed Red Pepper Flakes, Coarse Ground Black Pepper), grilled lemons (Fresh whole lemons, Canola and Olive Oil Blend 90/10 (canola oil, extra virgin olive oil)), tomato basil vinaigrette (Canola and olive oil blend 90/10 (canola oil, extra virgin olive oil), Natural Rice Vinegar, 1/2in Diced Tomatoes, Vegan Fine Granulated White Sugar, Iodized Granulated Salt (salt, sodium silicoaluminate, dextrose, potassium iodine, sodium bicarbonate), Whole Peeled Garlic Cloves, Fresh Basil Leaves, Shaker Ground Black Pepper), allergy-friendly hummus (Tap water, Canned Garbanzo Beans (prepared chickpeas, water, salt, calcium chloride, disodium EDTA), Bottled Lemon Juice, Canola and Olive Oil Blend 90/10 (canola oil, extra virgin olive oil), Coarse Flake Kosher Salt (salt, yellow prussiate of soda), Natural Rice Vinegar), fried chickpeas (Canned garbanzo beans (prepared chickpeas, water, salt, calcium chloride, disodium edta), Rice Bran Fryer Oil (NGMO rice bran oil, RDW), Coarse Flake Kosher Salt (salt, yellow prussiate of soda), Smoked Paprika (paprika, silicon dioxide)), chopped romaine lettuce (Chopped romaine lettuce)"
Segundo Dining Commons,Friday,Lunch,Purple,Plant Forward Mediterranean Bar,"Turmeric and raisin rice (Tap water, Dried White Basmati Rice, Dark Seedless Raisins (raisins), 1/4in Diced Yellow Onions, Ground Turmeric, Extra Virgin Olive Oil, Coarse Flake Kosher Salt (salt, yellow prussiate of soda), Whole Peeled Garlic Cloves, Ground Cumin, Ground Cinnamon), cauliflower rice with lemon and parsley (Fresh cauliflower rice, Extra Virgin Olive Oil, Coarse Flake Kosher Salt (salt, yellow prussiate of soda), Bottled Lemon Juice, Fresh Italian Parsley Sprigs), roasted paprika sweet potatoes (3/4in diced peeled sweet potatoes, Canola and Olive Oil Blend 90/10 (canola oil, extra virgin olive oil), Coarse Flake Kosher Salt (salt, yellow prussiate of soda), Smoked Paprika (paprika, silicon dioxide), Coarse Ground Black Pepper), roasted herb red potatoes (Quartered skin-on red potatoes, Bottled Lemon Juice, Canola and Olive Oil Blend 90/10 (canola oil, extra virgin olive oil), Coarse Flake Kosher Salt (salt, yellow prussiate of soda), Fresh Italian Parsley Sprigs, Fresh Thyme Sprigs, Dried Mediterranean Oregano Leaves), roasted and grilled eggplant (Fresh whole globe eggplant, Canola and Olive Oil Blend 90/10 (canola oil, extra virgin olive oil), Coarse Flake Kosher Salt (salt, yellow prussiate of soda), Whole Peeled Garlic Cloves, Shaker Ground Black Pepper), roasted artichoke hearts (Canned quartered artichoke hearts (artichokes, water, salt, citric acid, ascorbic acid), Canola and Olive Oil Blend 90/10 (canola oil, extra virgin olive oil), Coarse Flake Kosher Salt (salt, yellow prussiate of soda), Whole Peeled Garlic Cloves, Shaker Ground Black Pepper), pitted bistro olive mix (Pitted bistro mix olives (pitted olive blend, water, salt, red wine vinegar, chardonnay wine, spices)), slow roasted cherry tomatoes (Whole red grape cherry tomatoes, Canola and Olive Oil Blend 90/10 (canola oil, extra virgin olive oil), Whole Peeled Garlic Cloves, Fresh Thyme Sprigs, Fresh Whole Rosemary Sprigs), lemon roasted carrots (Carrot stick, Bottled Lemon Juice, Canola and Olive Oil Blend 90/10 (canola oil, extra virgin olive oil), Coarse Flake Kosher Salt (salt, yellow prussiate of soda), Shaker Ground Black Pepper), diced peeled cucumber (1/2in diced peeled cucumbers), zhug (Canola and olive oil blend 90/10 (canola oil, extra virgin olive oil), Bottled Lemon Juice, Fresh Cilantro Sprigs, Fresh Italian Parsley Sprigs, Coarse Flake Kosher Salt (salt, yellow prussiate of soda), Ground Cumin, Ground Coriander, Dried Crushed Red Pepper Flakes, Coarse Ground Black Pepper), grilled lemons (Fresh whole lemons, Canola and Olive Oil Blend 90/10 (canola oil, extra virgin olive oil)), tomato basil vinaigrette (Canola and olive oil blend 90/10 (canola oil, extra virgin olive oil), Natural Rice Vinegar, 1/2in Diced Tomatoes, Vegan Fine Granulated White Sugar, Iodized Granulated Salt (salt, sodium silicoaluminate, dextrose, potassium iodine, sodium bicarbonate), Whole Peeled Garlic Cloves, Fresh Basil Leaves, Shaker Ground Black Pepper), allergy-friendly hummus (Tap water, Canned Garbanzo Beans (prepared chickpeas, water, salt, calcium chloride, disodium EDTA), Bottled Lemon Juice, Canola and Olive Oil Blend 90/10 (canola oil, extra virgin olive oil), Coarse Flake Kosher Salt (salt, yellow prussiate of soda), Natural Rice Vinegar), fried chickpeas (Canned garbanzo beans (prepared chickpeas, water, salt, calcium chloride, disodium edta), Rice Bran Fryer Oil (NGMO rice bran oil, RDW), Coarse Flake Kosher Salt (salt, yellow prussiate of soda), Smoked Paprika (paprika, silicon dioxide)), chopped romaine lettuce (Chopped romaine lettuce)"
Segundo Dining Commons,Friday,Lunch,Pink,Chocolate Ganache Swirl Cheesecake,"Chocolate ganache swirl cheesecake bar (cream cheese [pasteurized cultured milk and cream, salt, xanthan and/or carob bean and/or guar gums, pure cane sugar, eggs, sour cream [cultured cream. contains 2% or less of whey, modified corn starch, sodium tripolyphosphate, guar gum, carrageenan, calcium sulfate, locust bean gum, potassium sorbate], vanilla extract, crumbs [graham flour, enriched wheat flour {wheat flour, enriched with niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid}, sugar, corn flour, palm oil, corn syrup, molasses, whey, honey, sodium bicarbonate, sodium acid pyrophosphate, corn starch, salt, yellow 5, yellow 6, natural flavor, soy lecithin], butter [pasteurized cream, natural flavors], sugar, heavy cream, unsweetened chocolate. per manufacturer, produced in a facility that also uses dairy, eggs, fish, tree nuts, peanuts, wheat/gluten, soy, coconut, and sesame)"
Segundo Dining Commons,Friday,Lunch,Pink,Plain Brownie,"Plain brownie (pure cane sugar, eggs [whole eggs, niacin], unbleached wheat flour [wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid], cocoa [with potassium carbonate], butter [pasteurized cream {milk}, natural flavors], palm oil, vegetable oil, vanilla extract, salt. per manufacturer, produced in a facility that also uses dairy, eggs, fish, tree nuts, peanuts, wheat/gluten, soy, coconut, and sesame)"
Segundo Dining Commons,Friday,Lunch,Pink,Triple Chocolate Cookie,"Triple chocolate cookie (unbleached wheat flour, pure cane sugars, guittard semi-sweet chocolate [sugar, chocolate liquor, cocoa butter, dextrose, sunflower lecithin], butter [made from milk], palm oil [rspo-certified, non-hydrogenated palm oil shortening], eggs, [pasteurized, may contain citric acid] coco powder, guittard chocolate syrup [fructose, water, cocoa [processed with potassium carbonate], chocolate, real vanilla, lactic acid, potassium sorbate], grape juice, rice dextrins, pure vanilla, sea salt, baking soda. per manufacturer, this product is made in a facility that uses peanuts, tree nuts, milk, and soy)"
Segundo Dining Commons,Friday,Lunch,Pink,Snickerdoodle Cookie,"2oz snickerdoodle cookie (unbleached wheat flour, pure cane sugars, butter [made from milk], pasteurized eggs, crème of tartar, sea salt, baking soda, pure vanilla, cinnamon. per manufacturer, this product is made in a facility that uses peanuts, tree nuts, milk, and soy)"
Segundo Dining Commons,Friday,Lunch,Pink,Lemon Drop Cookie,"Vegan lemon drop cookie (unbleached wheat flour, organic evaporated cane sugar, sustainable rspo palm oil shortening, pure lemon extract, grape juice, rice dextrin, sea salt, baking powder)"
Segundo Dining Commons,Friday,Lunch,Pink,Oatmeal Raisin Cookie,"Vegan oatmeal raisin cookie (oatmeal, organic evaporated cane sugar, california raisins, unbleached wheat flour, non-hydrogenated palm oil shortening [rspo], grape juice, rice dextrins, pure vanilla, cinnamon, sea salt, baking soda. per manufacturer, this product is made in a facility that uses peanuts, tree nuts, milk, and soy)"
